rainfall,water_table_level,market_trend,final_score
,,152947.26164926708,
,,155671.87462198574,
,,136484.9369732375,
,,177631.026489802,
,,314243.7415616395,
,,184947.688348399,
,,171230.9563810411,
,,161810.30048564525,
,,189691.89213600772,
,,104056.65204911817,
,,109950.90225268346,
,,124932.07863183384,
,,141869.0707692161,
,,193774.29588707018,
,,167119.61729595272,
,,137756.4336600281,
,,154845.15250900024,
,,175858.10903903408,
,,153582.86105582438,
,,132211.60801603226,
,,143667.01161829804,
,,135435.74991602902,
,,141546.3061051804,
,,140612.7912215034,
,,75838.54787912991,
,,51558.808930873034,
,,124951.34588653827,
,,78383.68103059972,
,,144823.6235369504,
,,126826.60447898554,
,,137754.2025772346,
,,163771.06300209943,
,,111955.32030906827,
,,193545.62288945896,
,,165285.5609480078,
,,149551.13736946008,
,,178263.06205162578,
,,170882.1882684508,
,,244170.49144238714,
,,130329.15223955913,
,,124490.7417562963,
,,139590.1324880404,
,,145237.08871057382,
,,202873.35286994532,
,,158747.3978000357,
,,182273.0606850566,
,,143364.59740957103,
,,160781.1819599654,
,,143074.14720900878,
,,127905.71468601325,
,,108876.5056055363,
,,134337.53955197666,
,,128447.99864873644,
,,181318.37591409226,
,,145334.7152011397,
,,104613.52218592326,
,,106957.94733293635,
,,117710.17898139438,
,,147382.3492854073,
,,84587.47012390116,
,,114032.58653836945,
,,143213.6363085969,
,,85567.07691547119,
,,125772.23117731951,
,,98228.6409314518,
,,171827.9726664795,
,,147922.08231600118,
,,196242.97678155956,
,,163661.01020929907,
,,135252.81080341002,
,,263893.17823034123,
,,127176.58737766926,
,,87951.4317246174,
,,98332.11522476209,
,,135820.30128205862,
,,174020.85882724976,
,,135336.80454579502,
,,141953.64672362022,
,,149328.86165260768,
,,112985.24196304381,
,,108006.80269309293,
,,118076.14546120969,
,,133672.16890284308,
,,139719.72925069442,
,,105039.50094708684,
,,134060.4476650151,
,,164095.20846504907,
,,146239.71108958445,
,,156840.40565733166,
,,69788.10904389224,
,,154299.38073743577,
,,113726.12638394268,
,,120269.80296170697,
,,238410.4672441282,
,,63875.63337603763,
,,143178.43235825206,
,,129490.99887617675,
,,191091.9124321115,
,,130805.09033742004,
,,134311.23956515628,
,,117092.09796062963,
,,167206.27306178084,
,,70991.0197916594,
,,86642.11757366067,
,,104819.26881972999,
,,149799.3309047678,
,,151406.85254024706,
,,48932.797129833176,
,,114624.68103927208,
,,108978.69595020768,
,,65159.77406321087,
,,306079.9723861763,
,,139276.31012535328,
,,144353.43088772675,
,,129086.8038253536,
,,101014.30074337404,
,,124129.84152277565,
,,128388.77643281955,
,,135855.60508564505,
,,121672.32517630242,
,,172621.5139925483,
,,175217.15104564698,
,,117712.11517508571,
,,134084.10361033893,
,,120654.86258161116,
,,332902.82178354857,
,,57579.91519445826,
,,190685.33258111213,
,,110866.90038338203,
,,144087.29167170424,
,,106374.1159565752,
,,111938.88125251807,
,,139293.60166074356,
,,113648.292574353,
,,85779.74029384906,
,,155283.51846768332,
,,105406.85938720136,
,,121566.61209961672,
,,109714.2494875845,
,,151995.75661575227,
,,111859.05285888031,
,,117878.60966758832,
,,156132.93749124417,
,,97661.6522222854,
,,124266.54049896561,
,,112401.23705050196,
,,86292.57226915589,
,,130141.65263829913,
,,73480.78536536751,
,,160692.67693346916,
,,150818.64189111756,
,,123801.93584542575,
,,123232.60217933958,
,,140517.11666292965,
,,66297.84860594022,
,,116657.98477525168,
,,221768.71068237012,
,,170451.15774713448,
,,167258.92187303706,
,,156565.39101088513,
,,127556.5959443729,
,,159735.68737098854,
,,166553.9264821233,
,,129373.75574058441,
,,101286.31753393092,
,,133183.0376853055,
,,137806.92592436034,
,,108595.70016170405,
,,140051.58432565778,
,,136915.74890661656,
,,91047.71683883142,
,,128576.3112745393,
,,82455.90910277108,
,,76827.34600035996,
,,83958.74388412843,
,,137737.77403866546,
,,126999.06233269173,
,,135147.2776689167,
,,143219.71535163774,
,,128212.51716807547,
,,130319.98915774269,
,,152318.5407422524,
,,136473.19079726824,
,,161793.62902671428,
,,104871.1044883643,
,,138083.6077550892,
,,118517.64806591776,
,,158618.49808833151,
,,122821.14122160584,
,,138649.5335510273,
,,112978.08047677207,
,,90855.68472694478,
,,77461.70539434599,
,,154003.7061388523,
,,135741.22222973578,
,,189118.93834856438,
,,167595.2577414245,
,,238873.27317149742,
,,151564.46673251272,
,,118091.68323688216,
,,150481.7883849956,
,,147969.84179172243,
,,129831.35133922691,
,,176893.12087705312,
,,207144.31721028138,
,,243403.9892000221,
,,231800.22994119395,
,,260969.0854217651,
,,169913.04913086302,
,,114510.17073353531,
,,156558.48934388132,
,,217897.05678103154,
,,248698.6880658429,
,,172448.48990145038,
,,212803.37165487988,
,,157905.1959238254,
,,99631.6565644044,
,,139263.07880600903,
,,110240.85621911324,
,,116844.5556781843,
,,135149.24820653643,
,,79708.56501536997,
,,86766.90191999843,
,,237729.65543309288,
,,242101.76387591293,
,,242048.73143538632,
,,237392.6938001769,
,,232749.43585997203,
,,188164.73369028803,
,,232915.6773044402,
,,442361.63592709455,
,,392501.83836130076,
,,219891.20811099993,
,,243601.4493462093,
,,184493.01916181363,
,,207725.2142377358,
,,140839.49147628158,
,,139726.02629111716,
,,158707.5345141894,
,,236437.9504993351,
,,234291.8770532614,
,,197842.16964916594,
,,180913.0601031347,
,,196320.8936792514,
,,190114.56860425504,
,,238530.26747395424,
,,229188.0764354593,
,,221980.40867434448,
,,210709.77466964148,
,,127195.60048888472,
,,163184.59148428545,
,,162570.0339378938,
,,156499.01755914907,
,,135910.68179687517,
,,153289.829739066,
,,119112.16245015142,
,,120009.79498764614,
,,132964.24436404882,
,,226766.08590102463,
,,249026.96299409537,
,,248211.89227923655,
,,250969.80095638303,
,,221603.07116809388,
,,226442.69017176368,
,,305267.35278954176,
,,268926.12853162194,
,,300900.01160156494,
,,266527.72629764024,
,,225678.95899448,
,,240559.84216118054,
,,193797.3843495029,
,,196614.74414640572,
,,203762.96340426538,
,,145365.5504156224,
,,154179.1003997037,
,,206909.72710753977,
,,179107.2469473522,
,,229822.62454139316,
,,192509.62791581184,
,,180592.4266129795,
,,215591.43519326474,
,,199644.3438316119,
,,197322.07311918391,
,,213372.1434410909,
,,200609.81719568977,
,,171455.48912479042,
,,161444.39542445217,
,,144850.22775502704,
,,153886.36795601752,
,,147608.26074199646,
,,79062.31589967573,
,,141313.79789786885,
,,126440.7964968064,
,,132935.24798012347,
,,174995.6714093866,
,,145011.49544293375,
,,103722.38080165065,
,,128013.92067403559,
,,153400.53198452707,
,,132592.41045206104,
,,153450.1298294119,
,,164298.95904641005,
,,271546.12539294374,
,,150652.98662379428,
,,148122.50295794496,
,,77637.32781359373,
,,79333.96302365999,
,,120778.97988299068,
,,77977.51873108496,
,,97554.54644326116,
,,117257.18790370697,
,,95324.04186502054,
,,100983.70888627591,
,,138763.43189890677,
,,131387.30807559885,
,,129586.25624265823,
,,108883.88953279733,
,,105302.8040481819,
,,104517.26596810804,
,,62086.10327067158,
,,123085.87683221196,
,,139419.5031441695,
,,184830.92861049212,
,,144923.8911182852,
,,154598.7057138141,
,,119352.28381692526,
,,193299.27620516467,
,,173646.00986315525,
,,136183.06391755296,
,,201610.22536520177,
,,183104.35031978873,
,,149546.79655660054,
,,84079.41553297677,
,,250575.58301731516,
,,112723.02808626615,
,,135317.78014905166,
,,158207.8469595788,
,,202415.65486738033,
,,213554.10485348367,
,,118312.25056209716,
,,104401.04881217575,
,,259483.4999005272,
,,387127.4776319325,
,,299675.11221109296,
,,284321.7840531111,
,,217539.22649892268,
,,202422.94683352433,
,,122931.84509761863,
,,159230.20809346062,
,,129050.1204556035,
,,129325.55747538191,
,,53235.156739592894,
,,120745.27473047466,
,,124644.89630729253,
,,109987.10374523523,
,,136217.41845958782,
,,93550.38140716133,
,,181994.2851696245,
,,13963.969036875513,
,,94635.65176599952,
,,40504.20471187356,
,,79510.21196078543,
,,78060.72817265148,
,,59579.08328078259,
,,376195.518496579,
,,305939.57110899873,
,,262196.516417402,
,,275403.92721241305,
,,288596.92022788903,
,,260574.61388119916,
,,196072.55286857532,
,,157346.25843970708,
,,187721.984063077,
,,90905.82308824417,
,,205700.81049263227,
,,206056.46756990586,
,,251437.267810614,
,,277084.2190459174,
,,297446.4159833845,
,,300174.1032746627,
,,243956.22092511324,
,,164866.0110822044,
,,173685.55843274525,
,,197768.08128183693,
,,135188.64090530324,
,,193400.2189534784,
,,174149.21566869732,
,,176198.24465664726,
,,220772.41482628614,
,,209603.1382376896,
,,295579.2413162432,
,,299633.9752339966,
,,385658.80933319917,
,,197136.1948456106,
,,212536.88772125714,
,,158488.19853713887,
,,154410.18103383933,
,,189805.85114986138,
,,112450.21911885175,
,,110726.33683514077,
,,138132.9466316362,
,,113500.87253544384,
,,100512.97429140628,
,,167289.4060968025,
,,93344.46527175246,
,,83165.10446082379,
,,106012.24852557828,
,,121008.14719764139,
,,110901.31638122998,
,,130388.79591774325,
,,125095.56986244414,
,,121060.8729137205,
,,168288.35325272512,
,,135149.01954302832,
,,168927.398595601,
,,99336.45469924991,
,,159805.95456389824,
,,174532.33013959636,
,,226958.31408754643,
,,252456.37984774547,
,,219548.47127038086,
,,166213.8165735199,
,,173493.43911433284,
,,158027.9402049032,
,,159330.05905644517,
,,235791.36686973565,
,,160257.46541487816,
,,191779.4089144413,
,,172265.75551280752,
,,187337.74008377062,
,,218874.6439429291,
,,154780.98271343773,
,,168427.66593552372,
,,171060.557344987,
,,151739.85747128003,
,,161061.40741342708,
,,156152.04569171445,
,,211626.94468357612,
,,172469.64701981875,
,,199550.85974427022,
,,372864.52039452025,
,,362486.57913480466,
,,575253.5066716062,
,,168002.58654607215,
,,337866.8442470618,
,,377035.6582969103,
,,404243.9040719772,
,,425500.60897675453,
,,191667.66520862485,
,,172234.1958932874,
,,181880.21755259339,
,,180208.0857905437,
,,202976.63697445608,
,,183703.94758410918,
,,201955.14578471915,
,,208515.04820969063,
,,133209.5187561578,
,,148477.4617958837,
,,213988.35490179327,
,,176516.1135234024,
,,151832.41715746745,
,,177706.9670499312,
,,174879.11368187814,
,,168016.05529647152,
,,198307.34875326362,
,,158952.79575384696,
,,182692.9336216425,
,,137855.95410996393,
,,155565.6189294749,
,,189438.52070110998,
,,161780.19008326923,
,,141234.43949783262,
,,128851.02907868335,
,,130608.87014881219,
,,113020.19437226896,
,,132594.4329464085,
,,109671.7574394764,
,,124029.68195871222,
,,149896.29985680897,
,,182175.1774424645,
,,104873.50740357832,
,,113389.15613403308,
,,106434.79349834952,
,,112177.19259943311,
,,110808.57079428984,
,,139082.36934679255,
,,159109.07127200335,
,,136926.89554226273,
,,118724.7579675815,
,,343439.39650497405,
,,343624.71443997615,
,,298948.34426195506,
,,300429.6601184652,
,,336981.48314610374,
,,364922.8019566572,
,,419932.93153431703,
,,539572.8526930051,
,,336808.3426616082,
,,473910.63697570027,
,,264237.33659777517,
,,450787.3997777644,
,,387430.51412676234,
,,404934.46902934666,
,,229415.58117196965,
,,412451.96557426185,
,,380758.7540652642,
,,465925.4350097725,
,,277386.9678929861,
,,324705.87702085444,
,,288073.60187501996,
,,295770.0749812276,
,,404307.3191307279,
,,369384.1205710889,
,,348850.1916428042,
,,373666.26481847744,
,,307682.5027207704,
,,266805.8023819116,
,,261781.57743229263,
,,220882.55083152204,
,,265783.5326070679,
,,197434.2454612557,
,,184220.18424267715,
,,198714.53956013982,
,,207322.3699450838,
,,191774.87034164905,
,,200608.9135686324,
,,185786.60858341743,
,,305787.39490788954,
,,256227.06707301183,
,,342520.33418772084,
,,241937.27318076897,
,,200678.30559091258,
,,198420.8767985231,
,,171302.00641317072,
,,172079.34024161694,
,,174108.63060135045,
,,188065.6606995511,
,,197554.53862852394,
,,213687.21210159,
,,190524.2951488448,
,,188556.5483771537,
,,181893.7353014082,
,,150954.38583362868,
,,175068.90399423073,
,,181690.0085916836,
,,159721.5564390948,
,,185352.3482223972,
,,191324.95377260435,
,,218152.31675976815,
,,172565.7263175167,
,,276792.9627976496,
,,188337.29618186472,
,,165386.47461781625,
,,214929.76751189574,
,,212897.89169056967,
,,197138.06019131388,
,,167883.99081092287,
,,220032.55737271815,
,,173132.94967131867,
,,235824.54505723278,
,,165998.53021429875,
,,186666.97827876784,
,,155388.20188345463,
,,192195.6779654283,
,,168592.92042773042,
,,805958.3985656507,
,,351889.2117399213,
,,258949.37905598455,
,,476440.9248927687,
,,428827.247265591,
,,335566.9085055835,
,,229404.4854696487,
,,803404.2760933989,
,,278274.4978206531,
,,298433.85648853926,
,,266248.14748254884,
,,314201.49689452257,
,,436232.0895748935,
,,271358.41532307136,
,,316235.44068599556,
,,227198.4116998182,
,,242938.9327326196,
,,321092.93171895767,
,,290445.94784200826,
,,194852.08375303115,
,,448012.57770224084,
,,242192.24090451776,
,,160014.44998426788,
,,232367.6399941752,
,,317713.29445951805,
,,249782.56486645562,
,,240796.3339481739,
,,268606.740897938,
,,213652.41851447566,
,,249548.1084077954,
,,276951.14211758744,
,,233547.98930907654,
,,234442.08575534882,
,,223252.1702456943,
,,226677.02064688745,
,,247886.77091364202,
,,206962.52591812357,
,,260978.87465673525,
,,299892.47033993166,
,,302218.2947273794,
,,267379.7980362721,
,,244129.8043305898,
,,276899.5669111622,
,,243001.55920686605,
,,280092.95483422856,
,,363729.2060197253,
,,148298.7332842256,
,,144537.4376404379,
,,149239.44031910165,
,,164862.89034440977,
,,214053.10159744127,
,,180490.24421117632,
,,185981.97911807633,
,,216933.0934384041,
,,170832.8019727249,
,,122371.20044495315,
,,139804.07093833663,
,,150924.13776273717,
,,126425.25131860924,
,,143401.26761702693,
,,141035.1122464656,
,,128570.62061485783,
,,132784.41439586156,
,,149058.75559015747,
,,131493.05305664198,
,,136957.3182179713,
,,117796.92724028292,
,,271075.6535048177,
,,272000.9910550125,
,,127512.44552277811,
,,167564.55901341408,
,,141888.1579579822,
,,277363.30570725654,
,,282424.74414614466,
,,197650.96927604015,
,,153086.54151409774,
,,202214.31852492478,
,,200222.38094114736,
,,185019.79391149376,
,,204094.10308294467,
,,219154.64320715927,
,,154223.4279481865,
,,161803.67845787868,
,,175801.34593060595,
,,154089.03251656197,
,,191940.49436115363,
,,179224.06462758683,
,,142185.05402608466,
,,169038.0360814077,
,,216858.54999878025,
,,219363.67129316984,
,,278366.68492648815,
,,291984.57988532283,
,,275280.7634941185,
,,266749.44323751144,
,,188095.49710689258,
,,209419.47055048507,
,,198883.14592110272,
,,173267.10322541418,
,,176342.5153880024,
,,341648.4818619151,
,,183172.94202668342,
,,223626.26437816833,
,,132349.31846962427,
,,234222.50156025327,
,,166199.7792621958,
,,174475.66942499467,
,,178909.50354868823,
,,184179.93802730006,
,,238337.68130987688,
,,124274.47097259006,
,,146116.87945371922,
,,165564.15525529892,
,,130097.75352455863,
,,131850.4256553813,
,,140403.6763556069,
,,145942.79630382467,
,,133051.75729312203,
,,114859.22420909711,
,,111124.21993892448,
,,132356.7341718271,
,,146279.32031255303,
,,117166.35405942939,
,,147556.1642372845,
,,125599.9159442996,
,,114385.29004118085,
,,116223.1385919962,
,,126588.63244409245,
,,138014.35485101916,
,,121502.6444813267,
,,150225.65857743088,
,,146474.57225292263,
,,156918.88895386673,
,,243299.13645152503,
,,154551.9715159071,
,,195812.49579742688,
,,187747.390623546,
,,147650.0687296309,
,,95147.27009080308,
,,121244.77932954502,
,,150836.03758933634,
,,38365.67730848235,
,,64042.863218842554,
,,59501.923391492186,
,,115634.87447109404,
,,156716.24304686484,
,,139422.13579326705,
,,130135.81271564061,
,,96416.59191252147,
,,136791.4109609524,
,,128462.11859842132,
,,188124.02860144337,
,,144689.2663846745,
,,103712.84049807738,
,,141870.25941999626,
,,141477.7789255936,
,,145910.22109633734,
,,144006.58772177866,
,,148220.31231801916,
,,148700.0699190901,
,,170956.76744851348,
,,151340.5605883431,
,,155197.5137637236,
,,113178.1746651779,
,,184916.79555122173,
,,119314.13761986514,
,,130281.41500492708,
,,148246.63209884672,
,,122350.75470885324,
,,136104.1416943885,
,,149915.2785339575,
,,132889.87323661213,
,,137218.83844055253,
,,138772.0663913981,
,,128027.81514173622,
,,120853.6213206121,
,,128099.77143602764,
,,119885.26068565939,
,,120423.02662953237,
,,127079.05662564152,
,,165295.8234574914,
,,107636.3188423652,
,,144275.61609534215,
,,145179.26088588542,
,,171193.1449127681,
,,293698.30285749433,
,,99681.7128235152,
,,99875.33231246185,
,,139796.35481789976,
,,69091.29325131212,
,,148168.7263403404,
,,87226.8334673642,
,,176499.8931644431,
,,123123.46724739109,
,,116646.52335163938,
,,133027.44993350405,
,,115103.97122317759,
,,116643.20425255856,
,,138407.38609414725,
,,130292.51932250663,
,,108276.31416048884,
,,118993.75844830848,
,,125659.54615566393,
,,149531.8898664449,
,,132372.52163135904,
,,143962.95296041077,
,,166069.5177070273,
,,152544.52737376466,
,,96463.0908696667,
,,202877.852196173,
,,155057.36707375932,
,,131698.45013381258,
,,124768.92464737233,
,,92909.67219247826,
,,127878.48832195741,
,,116426.58925394302,
,,96991.9570083555,
,,126853.17526472514,
,,101315.10349202788,
,,98758.38220809276,
,,118487.40271575922,
,,135594.88105160787,
,,126399.35745242164,
,,94345.84948263025,
,,80112.32164336508,
,,107735.83722157241,
,,135539.95096890896,
,,105424.46984692354,
,,97337.56796955739,
,,186395.6293776741,
,,137897.8322333504,
,,133781.68729300494,
,,124482.92465824907,
,,90902.95687764497,
,,134622.21840543766,
,,116466.14675255973,
,,128554.1532282721,
,,186553.33063411416,
,,131505.28971684258,
,,163073.6619884439,
,,143427.18255448694,
,,147784.92498927278,
,,86748.30745088069,
,,97180.86036335146,
,,112863.92879599924,
,,128127.05255272651,
,,139186.0608245261,
,,152925.25200353307,
,,198730.30034722004,
,,126275.33454627891,
,,134628.94665410143,
,,123716.18110575966,
,,102557.54555889104,
,,138404.34897373253,
,,145080.9182552681,
,,134474.2732403933,
,,121659.82309172495,
,,134508.94508074128,
,,133939.43261018652,
,,134047.5541141154,
,,107677.51044990732,
,,214782.70655248716,
,,162685.21717550643,
,,167118.320410415,
,,95267.38010733348,
,,163051.67304384857,
,,152679.38447810008,
,,148693.01610195692,
,,114696.88964899878,
,,112726.06017269695,
,,163488.91620984703,
,,152036.13380856926,
,,206330.77248178402,
,,125118.75885156672,
,,130680.26645230308,
,,223804.08713687956,
,,166058.66392264786,
,,93621.80190657469,
,,92431.400682257,
,,110010.53654447604,
,,120880.5006929845,
,,110080.7567575973,
,,83822.91895216961,
,,46895.600620453806,
,,226256.1690936504,
,,207081.30086725528,
,,136289.9459902989,
,,98451.71460860773,
,,122735.49549579507,
,,156586.30702083808,
,,104463.5390281203,
,,124830.21225545171,
,,177778.7539640501,
,,113915.08660914339,
,,127572.67161729252,
,,121558.68812553848,
,,97624.00505252824,
,,125086.01499231633,
,,121189.22855771062,
,,146723.25325395356,
,,136921.62739515095,
,,128422.88301678644,
,,146481.48121273617,
,,118082.83185880944,
,,189514.995092939,
,,164968.67742084755,
,,118618.3533314044,
,,155571.68722094118,
,,143690.60654714203,
,,129247.05189114354,
,,85206.88988692514,
,,281834.34080068156,
,,180312.68754285085,
,,205531.5808216123,
,,199560.66848826435,
,,132802.23588466868,
,,110363.10404034017,
,,266198.3778327707,
,,227344.46047148108,
,,160268.3593652698,
,,125309.17962198817,
,,78981.37798573555,
,,150745.1704424204,
,,92540.82255615895,
,,139902.20731441132,
,,116845.02553962023,
,,127304.56349853761,
,,97443.9324069634,
,,111434.75582366214,
,,248581.2637392942,
,,178040.934647338,
,,215453.07589169033,
,,278915.0874365413,
,,250541.12882643664,
,,248301.08423040592,
,,230927.42787567558,
,,351546.2781668504,
,,458762.01169432653,
,,267853.9385687186,
,,348371.1198662311,
,,286528.965787452,
,,190401.70124909317,
,,254296.01724417714,
,,295021.40776488837,
,,204344.8033518837,
,,159679.98587054506,
,,190255.02202459017,
,,191887.2224389887,
,,220856.28947716783,
,,196390.6019148919,
,,174356.72899492204,
,,204222.40173910707,
,,163232.38695136562,
,,302254.7740784228,
,,202255.39278521188,
,,294843.64942680317,
,,237016.084610155,
,,205660.63201440495,
,,253071.9456566279,
,,129901.26321634614,
,,136222.57521043596,
,,162208.99393838565,
,,170530.8328074611,
,,213032.29794227914,
,,156720.29032116156,
,,154059.83193112162,
,,120940.95898299734,
,,195198.92482475497,
,,231374.32454681283,
,,203125.5578064332,
,,181042.50939052083,
,,199631.08889284902,
,,226886.65959306326,
,,193358.99877476055,
,,133437.59631019604,
,,158228.57076662904,
,,163485.0328577199,
,,129523.0894182563,
,,133147.5766519912,
,,118631.3759270029,
,,111773.98140886036,
,,111239.82522469688,
,,120785.10273872023,
,,116236.64984401985,
,,312282.2375141724,
,,237744.96841219775,
,,262040.000838108,
,,177663.6977946291,
,,204716.25822211403,
,,213250.71180285557,
,,263454.2782379174,
,,211700.87791306002,
,,270620.25068191055,
,,212000.26758909965,
,,258263.33381309218,
,,247941.6585899973,
,,144001.12268809782,
,,237223.18359689775,
,,209277.62053879641,
,,166616.25556614134,
,,172068.9013786556,
,,197913.04067590792,
,,183622.57501232426,
,,161697.0174835204,
,,160555.94841155698,
,,171388.26980037385,
,,154605.5793361606,
,,136607.67576345985,
,,129579.72675984114,
,,108140.10833705729,
,,91210.24361731404,
,,121532.7804918846,
,,117436.46652561947,
,,112169.94355676735,
,,120788.56189670361,
,,138086.84684032027,
,,150992.11185981243,
,,160272.82266545814,
,,151806.25707652845,
,,170776.21096042293,
,,166306.35500888474,
,,191713.60137944945,
,,137745.3638001723,
,,126551.5475226666,
,,56667.24711643617,
,,115643.35887457909,
,,99383.46548356408,
,,83063.70370065443,
,,109482.36721994747,
,,109993.43874638526,
,,112611.14119119011,
,,116493.63485832306,
,,79992.44315231837,
,,114780.21109431624,
,,187380.55001474384,
,,155656.38689399243,
,,169797.4780665211,
,,87353.74552691585,
,,127553.02123600438,
,,155278.329536312,
,,176239.43131157354,
,,134918.09708351994,
,,134346.58902142016,
,,176214.37559457982,
,,138494.85991140793,
,,169828.84649891747,
,,83988.63153824596,
,,137872.65877665768,
,,113138.73866305764,
,,150093.71301556827,
,,155066.55267919996,
,,229505.3842416588,
,,152614.94457573077,
,,220091.68877887155,
,,357208.65336559346,
,,196661.24517230518,
,,213227.24538925439,
,,126293.72584797561,
,,330660.3099416,
,,255517.2676267095,
,,278796.73795425537,
,,218164.58967778436,
,,200605.6638469763,
,,216254.0198207599,
,,217762.07167627104,
,,112123.56650814913,
,,164296.57961903498,
,,216553.95864144058,
,,198730.57051452858,
,,208908.37126348994,
,,285122.4872157243,
,,107350.60020783092,
,,145705.0684673817,
,,81891.65491747453,
,,136022.8171152858,
,,92371.86418506483,
,,157426.38776949054,
,,74835.16017503272,
,,109314.25975591838,
,,71738.97168151288,
,,158267.07721724556,
,,72658.29431497908,
,,112377.86717028088,
,,131170.71027107464,
,,122625.94733786533,
,,339668.35854412103,
,,238324.51481988703,
,,191750.52854544806,
,,165817.8664455942,
,,128345.65847815097,
,,196322.0066926007,
,,225353.91895386518,
,,204084.07614782816,
,,135465.67518604474,
,,132622.43582657073,
,,241851.3926954843,
,,331715.79046374664,
,,185609.8049593075,
,,236431.9666776912,
,,237867.05342541597,
,,288517.0953565684,
,,257026.63522824927,
,,224711.90579281893,
,,262564.7358010227,
,,186520.53739561877,
,,198855.02302687132,
,,212324.8025831332,
,,165884.40151624088,
,,195855.002305919,
,,282910.6778494343,
,,160305.94856293654,
,,250667.69884220455,
,,292231.66488296207,
,,203417.8823891398,
,,311444.3606026024,
,,363309.2268678817,
,,265320.49260736344,
,,150856.46141198478,
,,140304.9759486135,
,,132768.08787409263,
,,132798.4721882753,
,,155900.93289117407,
,,161790.36966015346,
,,126436.08614030584,
,,130035.26009422561,
,,81550.10620406416,
,,114769.03309092134,
,,92112.06621703324,
,,69697.83553814825,
,,77264.17932943696,
,,80654.40155450747,
,,148761.10491308605,
,,164022.32275221398,
,,182411.86250193158,
,,189987.82018228807,
,,144562.83717950206,
,,137897.79870402097,
,,139810.21571432918,
,,80635.38089836933,
,,118617.53348531424,
,,145264.8169316491,
,,135591.57206552112,
,,128242.6084975002,
,,95077.4131413039,
,,120519.10434631589,
,,152694.731738465,
,,171237.93874972203,
,,163167.75583759605,
,,264239.5405983861,
,,184574.51334394276,
,,180650.3608910729,
,,215089.4386435426,
,,165969.15329841658,
,,187372.58208117503,
,,193899.7374694133,
,,186486.7757974429,
,,314325.5382877411,
,,217239.48758626048,
,,248911.44867763264,
,,221766.86428950218,
,,304301.83276740933,
,,295019.6516585723,
,,245065.80281933688,
,,173298.4798292587,
,,153214.05486943448,
,,170873.89536300537,
,,130701.52132764412,
,,246778.02997838616,
,,300640.12136095593,
,,490005.10683468083,
,,524587.2335799515,
,,354272.973656376,
,,593503.6021115537,
,,388293.78203853226,
,,484049.3955863439,
,,432738.41186377074,
,,424318.93033773545,
,,156224.02728110962,
,,154178.45440973563,
,,336113.2119205121,
,,300188.5203474448,
,,498024.08838393976,
,,191348.04692254515,
,,207850.0206223816,
,,239764.97775442738,
,,190769.19250119402,
,,164824.60976092712,
,,222389.50702274177,
,,170144.36198526158,
,,216689.1219229442,
,,273233.7846747648,
,,163184.97199681064,
,,171795.31701994783,
,,314582.41394716967,
,,197317.90503245042,
,,147784.26924317644,
,,172972.90444094915,
,,182907.39642094632,
,,153333.29251237292,
,,149862.3625012083,
,,107239.15977146197,
,,90577.64207532584,
,,102451.50565492423,
,,182697.82236907716,
,,102344.92468309306,
,,124529.66342527836,
,,82442.41534261832,
,,108967.17597557137,
,,98782.70524187005,
,,112319.94078939935,
,,94530.01369874382,
,,102033.1476234029,
,,96897.06221931215,
,,155072.442215253,
,,133342.1918144151,
,,133202.9720870273,
,,131766.25226558265,
,,130059.87048992784,
,,296886.42741763225,
,,432618.31188473845,
,,366373.1603479514,
,,236535.02737281582,
,,431995.91783792956,
,,315349.1190847473,
,,450936.1580221411,
,,332005.2795858939,
,,338103.54679237725,
,,290036.710447649,
,,312680.1101865686,
,,261005.90825488354,
,,321894.5848909776,
,,374630.41395618336,
,,358518.3879674857,
,,295074.7727401651,
,,343606.2234832762,
,,374670.6049324785,
,,308865.4031526743,
,,389590.32971237245,
,,376143.04505496204,
,,356468.53065586183,
,,430312.6949598205,
,,251239.679987704,
,,280158.71210836095,
,,189435.62935757075,
,,287335.55040481203,
,,207453.57665134393,
,,193997.01597688455,
,,358247.03678286995,
,,315499.13890419906,
,,174244.623353953,
,,186893.03955240158,
,,179628.14823385119,
,,177405.82194819555,
,,175314.82992638735,
,,200360.0053151327,
,,185418.7564086242,
,,166855.19584920676,
,,256580.59610663517,
,,195468.1551726628,
,,220360.07440686494,
,,221047.20283632478,
,,202183.96616719192,
,,263249.25248916313,
,,187615.2550242739,
,,230006.26661193525,
,,181395.4398741877,
,,145260.26271932453,
,,193864.96496145945,
,,252028.8964950675,
,,246936.03649957446,
,,199891.60418752546,
,,194215.73792799847,
,,186375.74212001552,
,,186254.42320480885,
,,238330.9419079066,
,,182478.10987551292,
,,159427.98749294394,
,,203493.66403996444,
,,202710.58782428975,
,,178023.98705673718,
,,281245.55386047607,
,,213649.3514941317,
,,369223.1026698177,
,,285433.4578675099,
,,290741.0017459571,
,,607353.1918633677,
,,413562.31646593113,
,,268344.72092406225,
,,244661.74085488354,
,,361415.3659408127,
,,599800.1343793517,
,,297147.5588346438,
,,275841.58863064507,
,,287854.953744906,
,,275562.7923575717,
,,346291.3300899018,
,,434709.92929054954,
,,300376.6713388204,
,,209982.92719663412,
,,199305.72038181906,
,,217800.77170591292,
,,382373.4160284118,
,,222421.67424492803,
,,268265.3258878849,
,,172520.8401103918,
,,218506.62988710852,
,,189997.79178925222,
,,199617.40614256627,
